country,countrycode,party,prtylab,prty,year,elcounter,votes,seats,newperc,newsuccess,performance,treat,trperf,dissolved,merged,duration,duration2,electparticipated,whyend,whyenddetail,assembly,Dur,PM,DurPM,Last,DurLast,ToG,PmLast,threshold,elcounter2,established,established2,established3,established4,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,meanthr,newperc1,newperc2,over,newsuccess2,newsuccess3,newsuccess4,newsuccess5,elcounter3,votes2,survival,surv2,surv3,surv4,surv5,alwaystakers,nevertakers,newvotes,newdown,min,max,possible,maxpot,actual,idl5,valid20,valid25,valid30,valid35,valid50,valid70,problems,perfsq,perfcb,perffrth,trperfsq,trperfcb,trperffrth,treated,cntr1,cntr2,cntr3,cntr4,cntr5,cntr6,cntr7,cntr8,cntr9,cntr10,cntr11,cntr12,cntr13,cntr14,cntr15,cntr16,cntr17,cntr18,cntr19,cntr20,cntr21,cntr22,cntr23,cntr24,cntr25,cntr26,cntr27,cntr28,cntr29,cntr30,cntr31,cntr32,cntr33,cntr34,cntr35,cntr36,cntr37,cntr38,newperc1plup20,newperc2plup20,validplup20,perfplaceboup20,newtrplaceboup20,perftrplaceboup20,newperc1plup25,newperc2plup25,validplup25,perfplaceboup25,newtrplaceboup25,perftrplaceboup25,newperc1plup30,newperc2plup30,validplup30,perfplaceboup30,newtrplaceboup30,perftrplaceboup30,newperc1plup35,newperc2plup35,validplup35,perfplaceboup35,newtrplaceboup35,perftrplaceboup35,newperc1pldw20,newperc2pldw20,validpldw20,perfplacebodw20,newtrplacebodw20,perftrplacebodw20,newperc1pldw25,newperc2pldw25,validpldw25,perfplacebodw25,newtrplacebodw25,perftrplacebodw25,newperc1pldw30,newperc2pldw30,validpldw30,perfplacebodw30,newtrplacebodw30,perftrplacebodw30,newperc1pldw35,newperc2pldw35,validpldw35,perfplacebodw35,newtrplacebodw35,perftrplacebodw35,parlpower,parl,lagnewperc,priorparl,priorparl2,priorvts,newsuccessall,thr1,thr2,thr3,thr4,thr5,thr6,thr7,thr8,thr9,thr10,thr11,thr12,thr13,thr14,thr15,parlpowertr,parlpowerperf,parpowerptrpref,validprg,esttr,estperf,estperftr,seatstr,seatsperf,seatstrpref,oldparty,stf,arm,rum,bul,cr,aus,latv,germ,uk,denm,rs,tk,hung,nor,gr,sw,is,slov,cz,alb,it,neth,cyp,lith,bol,peru,est,few20,few25,few30,few35,big,r35,el1,el2,el3,el4,el5,el6,el7,el8,el9,el10,el11,el12,el13,el14,el15,el16,el17,el18,el19,el20,validIK,validIKnew,validIKover,validIKh,newperc1pldwIKh,newperc2pldwIKh,validpldwIKh,perfplacebodwIKh,newtrplacebodwIKh,perftrplacebodwIKh,validIKoverN,validIKoverN_New,validIKoverN_NewHalf,validIKoverN_New_Pl,newperc1plupIK_Over,newperc2plupIK_Over,validIKoverNh,validIKnewN,validIKnewNh,validpldwIKov,perfplacebodwIK,newtrplacebodwIK,perftrplacebodwIK,perfplacebodwIK_2,newtrplacebodwIK_2,perftrplacebodwIK_2,perfplaceboupIK,newtrplaceboupIK,perftrplaceboupIK,perfplaceboupIK_2,newtrplaceboupIK_2,perftrplaceboupIK_2,newperc1plup50,newperc2plup50,validplup50,newperc1pldw50,newperc2pldw50,validpldw50,validpldwIK_gr,newperc1pldwIK_gr,newperc2pldwIK_gr,validplupIK_gr,newperc1plupIK_gr,newperc2plupIK_gr,validplupIK_gr_Over,newperc1plupIK_gr_Over,newperc2plupIK_gr_Over,validSuccessHalfPlUP,perfplaceboupIKhalf,newtrplaceboupIKhalf,validSuccessHalfPlDW,perfplacebodwIKhalf,newtrplacebodwIKhalf,validSuccessHalfPlUP_ov,perfplaceboupIKhalf_ov,newtrplaceboupIKhalf_ov,validSuccessHalfPlDW_ov,perfplacebodwIKhalf_ov,newtrplacebodwIKhalf_ov,oldsuccess,oldover,validtestIK,perftestIK,trtest,perftrtest,validtestIKup,perftestIKup,trtestup,perftrtestup,trpl,trplperf,newalw,validIKdur,elcounter5,validIKoverN_NewHalf_Pl_Below,perfplacebodwIKhalf_Over_New,newtrplacebodwIKhalf_Over_New,inter_over_new_dw_pl,validIKoverN_NewHalf_Pl_UP,perfplaceboupIKhalf_Over_New,newtrplaceboupIKhalf_Over_New,inter_over_new_up_pl,withingroupdown,withingrouptrdown,inter_withon_down,withingroupup,withingrouptrup,inter_withon_up,newalw2,idid3,newnew,new2
Albania,1,AD,AD,11,1997,3,2.7,2,4.739553,3.51078,1.228773,1,1.228773,0,0,1,1,,,,140,,,,,,,,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,,4.739553,0,6.740698,0.4212936,,,4,2.5,1,1,1,,,0,0,2.5,,2,6,5,6,5,5,0,0,0,0,1,1,0,1.509884,1.855305,2.27975,1.509884,1.855305,2.27975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.739553,1,0.5266173,1,0.5266173,,4.739553,1,0.3510783,1,0.3510783,,4.739553,1,0.1755393,1,0.1755393,,4.739553,1,3.22E-07,1,3.22E-07,,4.739553,0,1.930929,1,1.930929,,4.739553,0,2.106468,1,2.106468,,4.739553,0,2.282007,1,2.282007,,4.739553,0,2.457546,1,2.457546,0.0142857,0,1.404312,1,0,1,3.55759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0142857,0.0175539,0.0175539,0,0,0,0,2,2.457547,2.457547,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.118183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,4.739553,0,2.41275,1,2.41275,1,1,0,1,4.739553,,1,1,0,0,2.228773,1,2.228773,3.228773,1,3.228773,0.2287734,1,0.2287734,-0.7712266,0,0,4.739553,,1,,4.739553,0,0,,,1,4.739553,,1,4.739553,,1,0.0037734,1,0,2.453773,1,1,-0.1312266,0,0,2.588773,1,1.404312,0,0,2.414553,1,2.414553,1,0.0895535,1,2.414553,1,1.228773,1,1,3,0,2.424027,1,2.424027,1,-0.140752,0,0,3.320554,1,3.320554,5.967254,1,5.967254,1,2,11.36758,-7.856799
Albania,1,AD,AD,11,2001,4,2.5,3,3.51078,6.740698,0,1,0,0,0,1,1,,,,140,,,,,,,,2.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.51078,,3.51078,0,0.4212936,,,,5,4.8,1,1,,,,0,0,4.8,,2,6,5,6,5,5,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,,1,-0.702156,0,0,3.51078,,1,-0.877695,0,0,3.51078,,1,-1.053234,0,0,3.51078,,1,-1.228773,0,0,,3.51078,0,0.702156,1,0.702156,,3.51078,0,0.877695,1,0.877695,,3.51078,1,1.053234,1,1.053234,,3.51078,0,1.228773,1,1.228773,0.0214286,2,4.739553,1,1,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0214286,0,0,1,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.111734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,3.51078,0,1.183977,1,1.183977,1,1,1,1,3.51078,,1,1,1,0,1,1,1,2,1,2,-1,0,0,-2,0,0,3.51078,,1,,3.51078,0,0,,,1,3.51078,,1,3.51078,,1,-1.225,0,0,1.225,1,1,-1.36,0,0,1.36,1,4.739553,0,0,1.18578,1,1.18578,1,-1.13922,0,0,1,0,1,1,4,0,1.195254,1,1.195254,1,-1.369525,0,0,2.09178,1,2.09178,4.73848,0,0,1,3,11.36758,-4.626882
Albania,1,AD,AD,11,2005,5,4.8,3,6.740698,0.4212936,3.229918,1,3.229918,0,0,1,1,,,,140,,,,,,,,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.51078,,6.740698,0,,,,,6,0.3,1,,,,,0,0,0.3,,2,6,5,6,5,5,0,0,0,0,0,0,0,10.43237,33.69569,108.8343,10.43237,33.69569,108.8343,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.740698,0,2.527762,1,2.527762,,6.740698,0,2.352223,1,2.352223,,6.740698,0,2.176684,1,2.176684,,6.740698,0,2.001145,1,2.001145,,6.740698,0,3.932074,1,3.932074,,6.740698,0,4.107613,1,4.107613,,6.740698,0,4.283152,1,4.283152,,6.740698,0,4.458691,1,4.458691,0.0214286,3,3.51078,1,1,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0214286,0.0692125,0.0692125,0,0,0,0,3,9.689754,9.689754,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-4.20767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.740698,0,4.413895,1,4.413895,0,0,0,1,,6.740698,0,0,0,0,4.229918,1,4.229918,5.229918,1,5.229918,2.229918,1,2.229918,1.229918,1,1.229918,,6.740698,1,,6.740698,0,0,,,1,,6.740698,1,,6.740698,0,2.004918,1,0,4.454918,1,0,1.869918,1,0,4.589918,1,3.51078,0,0,4.415698,1,4.415698,0,2.090698,1,4.415698,1,3.229918,1,0,5,0,4.425172,1,4.425172,0,1.860392,1,1.860392,5.321698,1,5.321698,7.968398,1,7.968398,1,4,11.36758,-10.94629
Albania,1,AD,AD,11,2009,6,0.3,0,0.4212936,,-3.089487,0,0,0,0,1,1,,,,140,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.4212936,,1,,,,,,,,,,,,0,0,,,2,6,5,6,5,5,0,0,0,0,0,0,0,9.544928,-29.48893,91.10564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4212936,,0,-3.791642,0,0,0.4212936,,0,-3.967181,0,0,0.4212936,,0,-4.142721,0,0,0.4212936,,0,-4.31826,0,0,0.4212936,,0,-2.387331,0,0,0.4212936,,0,-2.211792,0,0,0.4212936,,0,-2.036252,0,0,0.4212936,,0,-1.860713,0,0,0,3,6.740698,1,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4212936,,0,-1.905509,0,0,0,0,0,0,,,0,0,0,1,-2.089487,0,0,-1.089486,0,0,-4.089487,0,0,-5.089487,0,0,,,0,0.4212936,,1,1,0.4212936,,0,0.4212936,,0,0.4212936,,0,-4.314487,0,0,-1.864486,0,0,-4.449486,0,0,-1.729486,0,6.740698,0,0,-1.903706,0,0,0,-4.228706,0,0,0,0,0,0,6,0,-1.894233,0,0,0,-4.459012,0,0,-0.9977064,0,0,1.648994,0,0,0,5,11.36758,
Albania,1,ALDM - BDSH,ALDM - BDSH,37,2005,5,0.54,0,0.7583286,,-2.752451,0,0,0,0,0.5,0.5,,,,140,,,,,,,,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.51078,0.7583286,,1,,,,,6,,0,,,,,0,0,,,5,6,2,5,1,1,0,0,0,0,0,0,0,7.575989,-20.85254,57.39561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7583286,,0,-3.454607,0,0,0.7583286,,0,-3.630147,0,0,0.7583286,,0,-3.805686,0,0,0.7583286,,0,-3.981225,0,0,0.7583286,,0,-2.050296,0,0,0.7583286,,0,-1.874757,0,0,0.7583286,,0,-1.699218,0,0,0.7583286,,0,-1.523679,0,0,0,,,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7583286,,0,-1.568474,0,0,0,0,0,0,,,0,0,0,1,-1.752452,0,0,-0.7524515,0,0,-3.752451,0,0,-4.752451,0,0,,,0,0.7583286,,1,1,0.7583286,,0,0.7583286,,0,0.7583286,,0,-3.977452,0,0,-1.527452,0,0,-4.112452,0,0,-1.392452,0,,1,0,-1.566671,0,0,0,-3.891671,0,0,0,0,0,0,5,0,-1.557198,0,0,0,-4.121977,0,0,-0.6606715,0,0,1.986029,0,0,0,1,11.36758,
Albania,1,ALDM - LDLNJ,ALDM - LDLNJ,35,2005,5,0.66,0,0.926846,0.2808624,-2.583934,0,0,0,0,1,1,,,,140,,,,,,,,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.51078,0.926846,,0,,,,,6,0.2,1,,,,,0,0,0.2,,5,6,2,6,2,2,0,0,0,0,0,0,0,6.676715,-17.25219,44.57853,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926846,,0,-3.28609,0,0,0.926846,,0,-3.461629,0,0,0.926846,,0,-3.637168,0,0,0.926846,,0,-3.812707,0,0,0.926846,,0,-1.881778,0,0,0.926846,,0,-1.706239,0,0,0.926846,,0,-1.5307,0,0,0.926846,,0,-1.355161,0,0,0,,,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-4.348101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926846,,0,-1.399957,0,0,1,0,0,0,,,0,0,0,1,-1.583934,0,0,-0.5839341,0,0,-3.583934,0,0,-4.583934,0,0,,,0,0.926846,,1,1,0.926846,,0,0.926846,,0,0.926846,,0,-3.808934,0,0,-1.358934,0,0,-3.943934,0,1,-1.223934,0,,1,0,-1.398154,0,0,0,-3.723154,0,0,0,0,0,0,5,0,-1.38868,0,0,0,-3.95346,0,0,-0.492154,0,0,2.154546,0,0,0,1,11.36758,-11.08672
Albania,1,ALDM - LDLNJ,ALDM - LDLNJ,35,2009,6,0.2,0,0.2808624,,-3.229918,0,0,0,0,1,1,,,,140,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.2808624,,1,,,,,,,,,,,,0,0,,,5,6,2,6,2,2,0,0,0,0,0,0,0,10.43237,-33.69569,108.8343,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2808624,,0,-3.932074,0,0,0.2808624,,0,-4.107613,0,0,0.2808624,,0,-4.283152,0,0,0.2808624,,0,-4.458691,0,0,0.2808624,,0,-2.527762,0,0,0.2808624,,0,-2.352223,0,0,0.2808624,,0,-2.176684,0,0,0.2808624,,0,-2.001145,0,0,0,0,0.926846,1,0,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2808624,,0,-2.04594,0,0,0,0,0,0,,,0,0,0,1,-2.229918,0,0,-1.229918,0,0,-4.229918,0,0,-5.229918,0,0,,,0,0.2808624,,1,1,0.2808624,,0,0.2808624,,0,0.2808624,,0,-4.454918,0,0,-2.004918,0,0,-4.589918,0,0,-1.869918,0,0.926846,0,0,-2.044137,0,0,0,-4.369138,0,0,0,0,0,0,6,0,-2.034664,0,0,0,-4.599443,0,0,-1.138138,0,0,1.508562,0,0,0,2,11.36758,
Albania,1,ALDM - PBKD,ALDM - PBKD,36,2005,5,0.56,0,0.7864147,0.4212936,-2.724365,0,0,0,0,1,1,,,,140,,,,,,,,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.51078,0.7864147,,0,,,,,6,0.3,1,,,,,0,0,0.3,,5,6,2,6,2,2,0,0,0,0,0,0,0,7.422166,-20.22069,55.08855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7864147,,0,-3.426521,0,0,0.7864147,,0,-3.60206,0,0,0.7864147,,0,-3.777599,0,0,0.7864147,,0,-3.953138,0,0,0.7864147,,0,-2.022209,0,0,0.7864147,,0,-1.84667,0,0,0.7864147,,0,-1.671131,0,0,0.7864147,,0,-1.495592,0,0,0,,,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-4.20767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7864147,,0,-1.540388,0,0,0,0,0,0,,,0,0,0,1,-1.724365,0,0,-0.7243654,0,0,-3.724365,0,0,-4.724365,0,0,,,0,0.7864147,,1,1,0.7864147,,0,0.7864147,,0,0.7864147,,0,-3.949365,0,0,-1.499365,0,0,-4.084365,0,0,-1.364365,0,,1,0,-1.538585,0,0,0,-3.863585,0,0,0,0,0,0,5,0,-1.529112,0,0,0,-4.093891,0,0,-0.6325853,0,0,2.014115,0,0,0,1,11.36758,-10.94629
Albania,1,ALDM - PBKD,ALDM - PBKD,36,2009,6,0.3,0,0.4212936,,-3.089487,0,0,0,0,1,1,,,,140,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.4212936,,1,,,,,,,,,,,,0,0,,,5,6,2,6,2,2,0,0,0,0,0,0,0,9.544928,-29.48893,91.10564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4212936,,0,-3.791642,0,0,0.4212936,,0,-3.967181,0,0,0.4212936,,0,-4.142721,0,0,0.4212936,,0,-4.31826,0,0,0.4212936,,0,-2.387331,0,0,0.4212936,,0,-2.211792,0,0,0.4212936,,0,-2.036252,0,0,0.4212936,,0,-1.860713,0,0,0,0,0.7864147,1,0,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4212936,,0,-1.905509,0,0,0,0,0,0,,,0,0,0,1,-2.089487,0,0,-1.089486,0,0,-4.089487,0,0,-5.089487,0,0,,,0,0.4212936,,1,1,0.4212936,,0,0.4212936,,0,0.4212936,,0,-4.314487,0,0,-1.864486,0,0,-4.449486,0,0,-1.729486,0,0.7864147,0,0,-1.903706,0,0,0,-4.228706,0,0,0,0,0,0,6,0,-1.894233,0,0,0,-4.459012,0,0,-0.9977064,0,0,1.648994,0,0,0,2,11.36758,
Albania,1,AMS,AMS,39,2005,5,0.37,0,0.5195954,,-2.991185,0,0,0,0,0.5,0.5,,,,140,,,,,,,,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.51078,0.5195954,,1,,,,,6,,0,,,,,0,0,,,5,6,2,5,1,1,0,0,0,0,0,0,0,8.947186,-26.76269,80.05214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5195954,,0,-3.693341,0,0,0.5195954,,0,-3.86888,0,0,0.5195954,,0,-4.044419,0,0,0.5195954,,0,-4.219958,0,0,0.5195954,,0,-2.289029,0,0,0.5195954,,0,-2.11349,0,0,0.5195954,,0,-1.937951,0,0,0.5195954,,0,-1.762412,0,0,0,,,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5195954,,0,-1.807207,0,0,0,0,0,0,,,0,0,0,1,-1.991185,0,0,-0.9911847,0,0,-3.991185,0,0,-4.991185,0,0,,,0,0.5195954,,1,1,0.5195954,,0,0.5195954,,0,0.5195954,,0,-4.216185,0,0,-1.766185,0,0,-4.351185,0,0,-1.631185,0,,1,0,-1.805405,0,0,0,-4.130404,0,0,0,0,0,0,5,0,-1.795931,0,0,0,-4.36071,0,0,-0.8994046,0,0,1.747295,0,0,0,1,11.36758,
Albania,1,BLD/PBD,BLD/PBD,6,1996,2,2,0,1.75539,1.404312,-1.75539,0,0,0,0,1,0.8,,,,140,,,,,,,,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,1.75539,,0,,1.544743,0.4212936,,3,0.8,1,0,1,1,,0,0,0.8,,2,6,5,6,5,4,0,0,0,0,1,1,0,3.081394,-5.409049,9.49499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75539,,0,-2.457546,0,0,1.75539,,0,-2.633085,0,0,1.75539,,0,-2.808624,0,0,1.75539,,0,-2.984163,0,0,1.75539,,0,-1.053234,0,0,1.75539,,1,-0.877695,0,0,1.75539,,1,-0.702156,0,0,1.75539,,1,-0.526617,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-3.224652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.75539,,1,-0.5714129,0,0,1,1,0,0,,,0,1,0,1,-0.75539,0,0,0.24461,1,0.24461,-2.75539,0,0,-3.75539,0,0,,,0,,1.75539,1,1,,1.75539,0,1.75539,,0,1.75539,,0,-2.98039,0,1,-0.53039,0,0,-3.11539,0,1,-0.39539,0,,1,1,-0.5696099,0,0,0,-2.89461,0,0,0,0,0,1,2,1,-0.5601361,0,0,0,-3.124915,0,0,0.33639,0,0,2.98309,0,0,0,1,11.36758,-9.963267
Albania,1,BLD/PBD,BLD/PBD,6,1997,3,0.8,1,1.404312,,-2.106468,0,0,0,0,1,0.8,,,,140,,,,,,,,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,1.404312,,1,1.544743,0.4212936,,,4,,0,1,1,,,1,0,,,2,6,5,6,5,4,0,0,0,0,0,1,0,4.437208,-9.346838,19.68882,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.404312,,0,-2.808624,0,0,1.404312,,0,-2.984163,0,0,1.404312,,0,-3.159702,0,0,1.404312,,0,-3.335241,0,0,1.404312,,0,-1.404312,0,0,1.404312,,0,-1.228773,0,0,1.404312,,0,-1.053234,0,0,1.404312,,1,-0.877695,0,0,0.0071429,0,1.75539,1,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0150462,0,0,0,0,0,0,-2.106468,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.404312,,1,-0.9224909,0,0,1,1,0,0,,,0,1,0,1,-1.106468,0,0,-0.1064681,0,0,-3.106468,0,0,-4.106468,0,0,,,0,1.404312,,1,1,,1.404312,0,1.404312,,0,1.404312,,0,-3.331468,0,1,-0.8814681,0,0,-3.466468,0,1,-0.7464681,0,1.75539,0,1,-0.920688,0,0,0,-3.245688,0,0,0,0,1,1,3,1,-0.9112142,0,0,0,-3.475993,0,0,-0.014688,0,0,2.632012,0,0,1,2,11.36758,
Albania,1,BLD/PBD,BLD/PBD,6,2005,5,1.1,1,1.544743,0.4212936,-1.966037,0,0,0,0,1,0.8,,,,140,,,,,,,,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.51078,1.544743,,0,,,,,6,0.3,1,,,,,1,0,0.3,,2,6,5,6,5,4,0,0,0,0,0,1,0,3.865301,-7.599323,14.94055,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.544743,,0,-2.668193,0,0,1.544743,,0,-2.843732,0,0,1.544743,,0,-3.019271,0,0,1.544743,,0,-3.19481,0,0,1.544743,,0,-1.263881,0,0,1.544743,,0,-1.088342,0,0,1.544743,,1,-0.9128028,0,0,1.544743,,1,-0.7372637,0,0,0.0071429,1,,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0140431,0,0,0,0,0,0,-1.966037,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-4.20767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.544743,,1,-0.7820596,0,0,1,1,0,0,,,0,1,0,1,-0.9660368,0,0,0.0339632,1,0.0339632,-2.966037,0,0,-3.966037,0,0,,,0,1.544743,,1,1,,1.544743,0,1.544743,,0,1.544743,,0,-3.191037,0,1,-0.7410368,0,0,-3.326037,0,1,-0.6060368,0,,1,1,-0.7802567,0,0,0,-3.105257,0,0,0,0,1,1,5,1,-0.7707829,0,0,0,-3.335562,0,0,0.1257433,0,0,2.772443,0,0,1,3,11.36758,-10.94629
